deg_wav,mos
./withReverberationTrainDevMOS/0635.wav,3.48
./withReverberationTrainDevMOS/0636.wav,3.2
./withReverberationTrainDevMOS/0639.wav,3.4
./withReverberationTrainDevMOS/0640.wav,3.72
./withReverberationTrainDevMOS/0642.wav,4.0
./withReverberationTrainDevMOS/0643.wav,3.8
./withReverberationTrainDevMOS/0644.wav,3.8
./withReverberationTrainDevMOS/0646.wav,3.92
./withReverberationTrainDevMOS/0647.wav,3.52
./withReverberationTrainDevMOS/0648.wav,3.32
./withReverberationTrainDevMOS/0649.wav,3.76
./withReverberationTrainDevMOS/0680.wav,3.08
./withReverberationTrainDevMOS/0681.wav,3.28
./withReverberationTrainDevMOS/0686.wav,3.36
./withReverberationTrainDevMOS/0688.wav,3.08
./withReverberationTrainDevMOS/0689.wav,3.08
./withReverberationTrainDevMOS/0690.wav,3.6
./withReverberationTrainDevMOS/0691.wav,3.56
./withReverberationTrainDevMOS/0693.wav,3.52
./withReverberationTrainDevMOS/0694.wav,3.96
./withReverberationTrainDevMOS/0695.wav,3.76
./withReverberationTrainDevMOS/0696.wav,3.88
./withReverberationTrainDevMOS/0697.wav,3.88
./withReverberationTrainDevMOS/0698.wav,3.6
./withReverberationTrainDevMOS/0699.wav,3.24
./withReverberationTrainDevMOS/0730.wav,3.16
./withReverberationTrainDevMOS/0731.wav,3.64
./withReverberationTrainDevMOS/0732.wav,3.24
./withReverberationTrainDevMOS/0733.wav,3.32
./withReverberationTrainDevMOS/0734.wav,3.24
./withReverberationTrainDevMOS/0735.wav,3.56
./withReverberationTrainDevMOS/0736.wav,3.36
./withReverberationTrainDevMOS/0737.wav,3.24
./withReverberationTrainDevMOS/0738.wav,3.6
./withReverberationTrainDevMOS/0739.wav,3.72
./withReverberationTrainDevMOS/0740.wav,3.64
./withReverberationTrainDevMOS/0741.wav,3.68
./withReverberationTrainDevMOS/0742.wav,3.48
./withReverberationTrainDevMOS/0743.wav,3.84
./withReverberationTrainDevMOS/0744.wav,3.36
./withReverberationTrainDevMOS/0745.wav,3.6
./withReverberationTrainDevMOS/0746.wav,3.72
./withReverberationTrainDevMOS/0747.wav,3.8
./withReverberationTrainDevMOS/0749.wav,3.76
./withReverberationTrainDevMOS/0780.wav,3.36
./withReverberationTrainDevMOS/0781.wav,3.84
./withReverberationTrainDevMOS/0784.wav,3.36
./withReverberationTrainDevMOS/0785.wav,3.68
./withReverberationTrainDevMOS/0788.wav,3.16
./withReverberationTrainDevMOS/0789.wav,3.52
./withReverberationTrainDevMOS/0790.wav,3.6
./withReverberationTrainDevMOS/0791.wav,3.8
./withReverberationTrainDevMOS/0792.wav,3.76
./withReverberationTrainDevMOS/0794.wav,3.88
./withReverberationTrainDevMOS/0795.wav,3.8
./withReverberationTrainDevMOS/0796.wav,3.76
./withReverberationTrainDevMOS/0798.wav,3.88
./withReverberationTrainDevMOS/0799.wav,3.96
./withReverberationTrainDevMOS/0830.wav,3.2
./withReverberationTrainDevMOS/0831.wav,3.48
./withReverberationTrainDevMOS/0833.wav,3.32
./withReverberationTrainDevMOS/0836.wav,3.16
./withReverberationTrainDevMOS/0838.wav,3.2
./withReverberationTrainDevMOS/0839.wav,3.4
./withReverberationTrainDevMOS/0841.wav,3.12
./withReverberationTrainDevMOS/0842.wav,3.88
./withReverberationTrainDevMOS/0843.wav,3.92
./withReverberationTrainDevMOS/0844.wav,3.96
./withReverberationTrainDevMOS/0845.wav,3.84
./withReverberationTrainDevMOS/0846.wav,3.8
./withReverberationTrainDevMOS/0847.wav,3.96
./withReverberationTrainDevMOS/0848.wav,3.88
./withReverberationTrainDevMOS/0849.wav,3.84
./withReverberationTrainDevMOS/0880.wav,3.4
./withReverberationTrainDevMOS/0881.wav,3.12
./withReverberationTrainDevMOS/0882.wav,3.24
./withReverberationTrainDevMOS/0884.wav,3.4
./withReverberationTrainDevMOS/0885.wav,3.28
./withReverberationTrainDevMOS/0886.wav,3.44
./withReverberationTrainDevMOS/0888.wav,3.08
./withReverberationTrainDevMOS/0889.wav,3.08
./withReverberationTrainDevMOS/0890.wav,4.0
./withReverberationTrainDevMOS/0893.wav,3.84
./withReverberationTrainDevMOS/0894.wav,4.0
./withReverberationTrainDevMOS/0895.wav,3.72
./withReverberationTrainDevMOS/0896.wav,3.84
./withReverberationTrainDevMOS/0898.wav,4.0
./withReverberationTrainDevMOS/0899.wav,4.0
./withReverberationTrainDevMOS/0931.wav,3.04
./withReverberationTrainDevMOS/0932.wav,3.6
./withReverberationTrainDevMOS/0933.wav,3.4
./withReverberationTrainDevMOS/0934.wav,3.52
./withReverberationTrainDevMOS/0935.wav,3.64
./withReverberationTrainDevMOS/0936.wav,3.4
./withReverberationTrainDevMOS/0937.wav,3.4
./withReverberationTrainDevMOS/0938.wav,3.04
./withReverberationTrainDevMOS/0940.wav,3.92
./withReverberationTrainDevMOS/0944.wav,3.64
./withReverberationTrainDevMOS/0945.wav,4.0
./withReverberationTrainDevMOS/0946.wav,3.64
./withReverberationTrainDevMOS/0947.wav,3.96
./withReverberationTrainDevMOS/0949.wav,4.0
./withReverberationTrainDevMOS/0981.wav,3.68
./withReverberationTrainDevMOS/0983.wav,3.44
./withReverberationTrainDevMOS/0984.wav,3.68
./withReverberationTrainDevMOS/0985.wav,3.28
./withReverberationTrainDevMOS/0986.wav,3.24
./withReverberationTrainDevMOS/0987.wav,3.2
./withReverberationTrainDevMOS/0988.wav,3.64
./withReverberationTrainDevMOS/0990.wav,4.0
./withReverberationTrainDevMOS/0991.wav,3.84
./withReverberationTrainDevMOS/0992.wav,4.0
./withReverberationTrainDevMOS/0993.wav,3.76
./withReverberationTrainDevMOS/0994.wav,3.96
./withReverberationTrainDevMOS/0995.wav,3.72
./withReverberationTrainDevMOS/0997.wav,3.68
./withReverberationTrainDevMOS/0998.wav,3.88
./withReverberationTrainDevMOS/1030.wav,3.08
./withReverberationTrainDevMOS/1031.wav,3.24
./withReverberationTrainDevMOS/1032.wav,3.72
./withReverberationTrainDevMOS/1034.wav,3.28
./withReverberationTrainDevMOS/1035.wav,3.36
./withReverberationTrainDevMOS/1036.wav,3.32
./withReverberationTrainDevMOS/1040.wav,4.0
./withReverberationTrainDevMOS/1041.wav,3.84
./withReverberationTrainDevMOS/1042.wav,3.88
./withReverberationTrainDevMOS/1043.wav,3.8
./withReverberationTrainDevMOS/1044.wav,3.72
./withReverberationTrainDevMOS/1045.wav,3.92
./withReverberationTrainDevMOS/1048.wav,3.68
./withReverberationTrainDevMOS/1049.wav,3.64
./withReverberationTrainDevMOS/1083.wav,3.36
./withReverberationTrainDevMOS/1084.wav,3.28
./withReverberationTrainDevMOS/1085.wav,3.2
./withReverberationTrainDevMOS/1086.wav,3.36
./withReverberationTrainDevMOS/1087.wav,3.36
./withReverberationTrainDevMOS/1088.wav,3.16
./withReverberationTrainDevMOS/1089.wav,3.24
./withReverberationTrainDevMOS/1091.wav,3.4
./withReverberationTrainDevMOS/1092.wav,3.72
./withReverberationTrainDevMOS/1093.wav,3.88
./withReverberationTrainDevMOS/1094.wav,3.88
./withReverberationTrainDevMOS/1095.wav,3.72
./withReverberationTrainDevMOS/1096.wav,3.32
./withReverberationTrainDevMOS/1097.wav,3.84
./withReverberationTrainDevMOS/1098.wav,3.64
./withReverberationTrainDevMOS/1099.wav,3.92
./withReverberationTrainDevMOS/1130.wav,3.35
./withReverberationTrainDevMOS/1132.wav,3.35
./withReverberationTrainDevMOS/1133.wav,3.69
./withReverberationTrainDevMOS/1134.wav,3.15
./withReverberationTrainDevMOS/1135.wav,3.15
./withReverberationTrainDevMOS/1136.wav,3.5
./withReverberationTrainDevMOS/1137.wav,3.23
./withReverberationTrainDevMOS/1138.wav,3.62
./withReverberationTrainDevMOS/1141.wav,3.81
./withReverberationTrainDevMOS/1142.wav,4.0
./withReverberationTrainDevMOS/1144.wav,3.92
./withReverberationTrainDevMOS/1145.wav,3.69
./withReverberationTrainDevMOS/1146.wav,3.77
./withReverberationTrainDevMOS/1148.wav,3.88
./withReverberationTrainDevMOS/1182.wav,3.31
./withReverberationTrainDevMOS/1364.wav,1.0
./withReverberationTrainDevMOS/1365.wav,1.48
./withReverberationTrainDevMOS/1366.wav,1.84
./withReverberationTrainDevMOS/1368.wav,1.48
./withReverberationTrainDevMOS/1370.wav,2.0
./withReverberationTrainDevMOS/1372.wav,1.8
./withReverberationTrainDevMOS/1374.wav,1.6
./withReverberationTrainDevMOS/1375.wav,1.92
./withReverberationTrainDevMOS/1387.wav,1.88
./withReverberationTrainDevMOS/1400.wav,1.0
./withReverberationTrainDevMOS/1401.wav,1.0
./withReverberationTrainDevMOS/1402.wav,1.04
./withReverberationTrainDevMOS/1403.wav,1.0
./withReverberationTrainDevMOS/1405.wav,1.0
./withReverberationTrainDevMOS/1406.wav,1.08
./withReverberationTrainDevMOS/1407.wav,1.56
./withReverberationTrainDevMOS/1408.wav,1.52
./withReverberationTrainDevMOS/1409.wav,1.0
./withReverberationTrainDevMOS/1412.wav,1.0
./withReverberationTrainDevMOS/1413.wav,1.0
./withReverberationTrainDevMOS/1414.wav,1.04
./withReverberationTrainDevMOS/1417.wav,1.76
./withReverberationTrainDevMOS/1418.wav,1.88
./withReverberationTrainDevMOS/1419.wav,1.6
./withReverberationTrainDevMOS/1421.wav,1.56
./withReverberationTrainDevMOS/1422.wav,1.76
./withReverberationTrainDevMOS/1426.wav,1.8
./withReverberationTrainDevMOS/1428.wav,1.84
./withReverberationTrainDevMOS/1429.wav,1.84
./withReverberationTrainDevMOS/1451.wav,1.08
./withReverberationTrainDevMOS/1452.wav,1.04
./withReverberationTrainDevMOS/1453.wav,1.04
./withReverberationTrainDevMOS/1454.wav,1.04
./withReverberationTrainDevMOS/1455.wav,1.16
./withReverberationTrainDevMOS/1456.wav,1.0
./withReverberationTrainDevMOS/1457.wav,1.28
./withReverberationTrainDevMOS/1458.wav,1.08
./withReverberationTrainDevMOS/1459.wav,1.36
./withReverberationTrainDevMOS/1460.wav,1.16
./withReverberationTrainDevMOS/1461.wav,1.08
./withReverberationTrainDevMOS/1462.wav,1.04
./withReverberationTrainDevMOS/1463.wav,1.08
./withReverberationTrainDevMOS/1464.wav,1.04
./withReverberationTrainDevMOS/1466.wav,1.76
./withReverberationTrainDevMOS/1467.wav,1.92
./withReverberationTrainDevMOS/1468.wav,1.84
./withReverberationTrainDevMOS/1469.wav,1.84
./withReverberationTrainDevMOS/1475.wav,1.88
./withReverberationTrainDevMOS/1484.wav,1.96
./withReverberationTrainDevMOS/1485.wav,1.96
./withReverberationTrainDevMOS/1500.wav,1.15
./withReverberationTrainDevMOS/1501.wav,1.0
./withReverberationTrainDevMOS/1502.wav,1.0
./withReverberationTrainDevMOS/1503.wav,1.0
./withReverberationTrainDevMOS/1504.wav,1.08
./withReverberationTrainDevMOS/1506.wav,1.0
./withReverberationTrainDevMOS/1507.wav,1.0
./withReverberationTrainDevMOS/1508.wav,1.0
./withReverberationTrainDevMOS/1509.wav,1.04
./withReverberationTrainDevMOS/1510.wav,1.0
./withReverberationTrainDevMOS/1511.wav,1.04
./withReverberationTrainDevMOS/1512.wav,1.0
./withReverberationTrainDevMOS/1514.wav,1.0
./withReverberationTrainDevMOS/1516.wav,1.88
./withReverberationTrainDevMOS/1518.wav,1.42
./withReverberationTrainDevMOS/1524.wav,1.77
./withReverberationTrainDevMOS/1525.wav,1.69
./withReverberationTrainDevMOS/1531.wav,1.92
./withReverberationTrainDevMOS/1550.wav,1.6
./withReverberationTrainDevMOS/1551.wav,1.0
./withReverberationTrainDevMOS/1553.wav,1.0
./withReverberationTrainDevMOS/1554.wav,1.0
./withReverberationTrainDevMOS/1555.wav,1.0
./withReverberationTrainDevMOS/1556.wav,1.12
./withReverberationTrainDevMOS/1558.wav,1.0
./withReverberationTrainDevMOS/1559.wav,1.04
./withReverberationTrainDevMOS/1560.wav,1.0
./withReverberationTrainDevMOS/1561.wav,1.0
./withReverberationTrainDevMOS/1562.wav,1.0
./withReverberationTrainDevMOS/1563.wav,1.16
./withReverberationTrainDevMOS/1564.wav,1.04
./withReverberationTrainDevMOS/1568.wav,1.8
./withReverberationTrainDevMOS/1572.wav,1.8
./withReverberationTrainDevMOS/1573.wav,1.88
./withReverberationTrainDevMOS/1574.wav,1.84
./withReverberationTrainDevMOS/1577.wav,1.84
./withReverberationTrainDevMOS/1587.wav,1.8
./withReverberationTrainDevMOS/1600.wav,1.4
./withReverberationTrainDevMOS/1601.wav,1.04
./withReverberationTrainDevMOS/1602.wav,1.0
./withReverberationTrainDevMOS/1603.wav,1.28
./withReverberationTrainDevMOS/1604.wav,1.44
./withReverberationTrainDevMOS/1605.wav,1.0
./withReverberationTrainDevMOS/1607.wav,1.0
./withReverberationTrainDevMOS/1608.wav,1.0
./withReverberationTrainDevMOS/1609.wav,1.0
./withReverberationTrainDevMOS/1611.wav,1.0
./withReverberationTrainDevMOS/1612.wav,1.0
./withReverberationTrainDevMOS/1613.wav,1.0
./withReverberationTrainDevMOS/1614.wav,1.0
./withReverberationTrainDevMOS/1622.wav,1.72
./withReverberationTrainDevMOS/1627.wav,1.88
./withReverberationTrainDevMOS/1629.wav,1.96
./withReverberationTrainDevMOS/1633.wav,2.0
./withReverberationTrainDevMOS/1634.wav,1.6
./withReverberationTrainDevMOS/1635.wav,1.88
./withReverberationTrainDevMOS/1650.wav,1.04
./withReverberationTrainDevMOS/1651.wav,1.0
./withReverberationTrainDevMOS/1653.wav,1.0
./withReverberationTrainDevMOS/1654.wav,1.12
./withReverberationTrainDevMOS/1655.wav,1.0
./withReverberationTrainDevMOS/1656.wav,1.16
./withReverberationTrainDevMOS/1657.wav,1.16
./withReverberationTrainDevMOS/1658.wav,1.52
./withReverberationTrainDevMOS/1659.wav,1.0
./withReverberationTrainDevMOS/1662.wav,1.0
./withReverberationTrainDevMOS/1663.wav,1.0
./withReverberationTrainDevMOS/1664.wav,1.0
./withReverberationTrainDevMOS/1674.wav,2.0
./withReverberationTrainDevMOS/1675.wav,1.88
./withReverberationTrainDevMOS/1681.wav,1.76
./withReverberationTrainDevMOS/1689.wav,1.64
./withReverberationTrainDevMOS/1700.wav,1.0
./withReverberationTrainDevMOS/1701.wav,1.04
./withReverberationTrainDevMOS/1702.wav,1.0
./withReverberationTrainDevMOS/1703.wav,1.0
./withReverberationTrainDevMOS/1704.wav,1.0
./withReverberationTrainDevMOS/1705.wav,1.0
./withReverberationTrainDevMOS/1706.wav,1.08
./withReverberationTrainDevMOS/1708.wav,1.0
./withReverberationTrainDevMOS/1709.wav,1.4
./withReverberationTrainDevMOS/1710.wav,1.04
./withReverberationTrainDevMOS/1711.wav,1.52
./withReverberationTrainDevMOS/1712.wav,1.04
./withReverberationTrainDevMOS/1713.wav,1.0
./withReverberationTrainDevMOS/1714.wav,1.04
./withReverberationTrainDevMOS/1719.wav,2.0
./withReverberationTrainDevMOS/1721.wav,2.0
./withReverberationTrainDevMOS/1724.wav,1.96
./withReverberationTrainDevMOS/1726.wav,1.88
./withReverberationTrainDevMOS/1727.wav,1.96
./withReverberationTrainDevMOS/1731.wav,2.0
./withReverberationTrainDevMOS/1732.wav,2.0
./withReverberationTrainDevMOS/1750.wav,1.0
./withReverberationTrainDevMOS/1751.wav,1.08
./withReverberationTrainDevMOS/1752.wav,1.12
./withReverberationTrainDevMOS/1753.wav,1.0
./withReverberationTrainDevMOS/1754.wav,1.04
./withReverberationTrainDevMOS/1755.wav,1.04
./withReverberationTrainDevMOS/1757.wav,1.0
./withReverberationTrainDevMOS/1758.wav,1.04
./withReverberationTrainDevMOS/1759.wav,1.0
./withReverberationTrainDevMOS/1761.wav,1.04
./withReverberationTrainDevMOS/1762.wav,1.12
./withReverberationTrainDevMOS/1764.wav,1.0
./withReverberationTrainDevMOS/1800.wav,1.0
./withReverberationTrainDevMOS/1801.wav,1.0
./withReverberationTrainDevMOS/1802.wav,1.0
./withReverberationTrainDevMOS/1803.wav,1.0
./withReverberationTrainDevMOS/1804.wav,1.0
./withReverberationTrainDevMOS/1805.wav,1.0
./withReverberationTrainDevMOS/1806.wav,1.0
./withReverberationTrainDevMOS/1807.wav,1.04
./withReverberationTrainDevMOS/1808.wav,1.0
./withReverberationTrainDevMOS/1812.wav,1.04
./withReverberationTrainDevMOS/1813.wav,1.04
./withReverberationTrainDevMOS/1814.wav,1.0
./withReverberationTrainDevMOS/1815.wav,1.96
./withReverberationTrainDevMOS/1817.wav,1.96
./withReverberationTrainDevMOS/1820.wav,1.96
./withReverberationTrainDevMOS/1822.wav,1.8
./withReverberationTrainDevMOS/1823.wav,1.96
./withReverberationTrainDevMOS/1824.wav,1.96
./withReverberationTrainDevMOS/1829.wav,1.88
./withReverberationTrainDevMOS/1838.wav,1.48
./withReverberationTrainDevMOS/1850.wav,1.0
./withReverberationTrainDevMOS/1851.wav,1.0
./withReverberationTrainDevMOS/1852.wav,1.04
./withReverberationTrainDevMOS/1853.wav,1.0
./withReverberationTrainDevMOS/1855.wav,1.0
./withReverberationTrainDevMOS/1856.wav,1.0
./withReverberationTrainDevMOS/1858.wav,1.0
./withReverberationTrainDevMOS/1860.wav,1.0
./withReverberationTrainDevMOS/1861.wav,1.0
./withReverberationTrainDevMOS/1862.wav,1.0
./withReverberationTrainDevMOS/1863.wav,1.0
./withReverberationTrainDevMOS/1864.wav,1.04
./withReverberationTrainDevMOS/1885.wav,1.96
./withReverberationTrainDevMOS/1886.wav,2.0
./withReverberationTrainDevMOS/1887.wav,1.56
./withReverberationTrainDevMOS/1888.wav,1.6
./withReverberationTrainDevMOS/1889.wav,1.76
./withReverberationTrainDevMOS/1900.wav,1.08
./withReverberationTrainDevMOS/1901.wav,1.0
./withReverberationTrainDevMOS/1902.wav,1.04
./withReverberationTrainDevMOS/1904.wav,1.0
./withReverberationTrainDevMOS/1905.wav,1.0
./withReverberationTrainDevMOS/1906.wav,1.12
./withReverberationTrainDevMOS/1907.wav,1.0
./withReverberationTrainDevMOS/1908.wav,1.0
./withReverberationTrainDevMOS/1909.wav,1.0
./withReverberationTrainDevMOS/1910.wav,1.16
./withReverberationTrainDevMOS/1911.wav,1.04
./withReverberationTrainDevMOS/1913.wav,1.04
./withReverberationTrainDevMOS/1914.wav,1.04
./withReverberationTrainDevMOS/1919.wav,1.84
./withReverberationTrainDevMOS/1950.wav,1.08
./withReverberationTrainDevMOS/1951.wav,1.0
./withReverberationTrainDevMOS/1952.wav,1.12
./withReverberationTrainDevMOS/1953.wav,1.04
./withReverberationTrainDevMOS/1954.wav,1.0
./withReverberationTrainDevMOS/1955.wav,1.0
./withReverberationTrainDevMOS/1956.wav,1.0
./withReverberationTrainDevMOS/1957.wav,1.0
./withReverberationTrainDevMOS/1958.wav,1.0
./withReverberationTrainDevMOS/1959.wav,1.0
./withReverberationTrainDevMOS/1960.wav,1.04
./withReverberationTrainDevMOS/1961.wav,1.0
./withReverberationTrainDevMOS/1962.wav,1.08
./withReverberationTrainDevMOS/1963.wav,1.0
./withReverberationTrainDevMOS/1964.wav,1.08
./withReverberationTrainDevMOS/1965.wav,1.85
./withReverberationTrainDevMOS/1970.wav,1.88
./withReverberationTrainDevMOS/1971.wav,1.85
./withReverberationTrainDevMOS/1972.wav,1.81
./withReverberationTrainDevMOS/1978.wav,1.96
./withReverberationTrainDevMOS/2000.wav,1.12
./withReverberationTrainDevMOS/2001.wav,1.04
./withReverberationTrainDevMOS/2005.wav,1.4
./withReverberationTrainDevMOS/2006.wav,1.04
./withReverberationTrainDevMOS/2007.wav,1.2
./withReverberationTrainDevMOS/2009.wav,1.08
./withReverberationTrainDevMOS/2011.wav,1.08
./withReverberationTrainDevMOS/2012.wav,1.04
./withReverberationTrainDevMOS/2013.wav,1.0
./withReverberationTrainDevMOS/2014.wav,1.04
./withReverberationTrainDevMOS/2016.wav,1.52
./withReverberationTrainDevMOS/2017.wav,1.96
./withReverberationTrainDevMOS/2187.wav,2.4
./withReverberationTrainDevMOS/2188.wav,2.88
./withReverberationTrainDevMOS/2189.wav,2.52
./withReverberationTrainDevMOS/2201.wav,2.16
./withReverberationTrainDevMOS/2203.wav,2.36
./withReverberationTrainDevMOS/2204.wav,2.08
./withReverberationTrainDevMOS/2205.wav,2.4
./withReverberationTrainDevMOS/2214.wav,2.2
./withReverberationTrainDevMOS/2216.wav,2.2
./withReverberationTrainDevMOS/2217.wav,2.48
./withReverberationTrainDevMOS/2220.wav,2.28
./withReverberationTrainDevMOS/2221.wav,2.32
./withReverberationTrainDevMOS/2227.wav,2.08
./withReverberationTrainDevMOS/2229.wav,2.24
./withReverberationTrainDevMOS/2230.wav,2.4
./withReverberationTrainDevMOS/2231.wav,2.52
./withReverberationTrainDevMOS/2233.wav,2.32
./withReverberationTrainDevMOS/2234.wav,2.08
./withReverberationTrainDevMOS/2236.wav,2.84
./withReverberationTrainDevMOS/2238.wav,2.4
./withReverberationTrainDevMOS/2259.wav,2.88
./withReverberationTrainDevMOS/2260.wav,2.8
./withReverberationTrainDevMOS/2261.wav,2.68
./withReverberationTrainDevMOS/2262.wav,2.48
./withReverberationTrainDevMOS/2265.wav,2.08
./withReverberationTrainDevMOS/2269.wav,2.44
./withReverberationTrainDevMOS/2270.wav,2.84
./withReverberationTrainDevMOS/2271.wav,3.0
./withReverberationTrainDevMOS/2274.wav,2.76
./withReverberationTrainDevMOS/2276.wav,2.24
./withReverberationTrainDevMOS/2277.wav,2.68
./withReverberationTrainDevMOS/2279.wav,2.36
./withReverberationTrainDevMOS/2282.wav,2.64
./withReverberationTrainDevMOS/2284.wav,2.12
./withReverberationTrainDevMOS/2287.wav,2.32
./withReverberationTrainDevMOS/2288.wav,2.36
./withReverberationTrainDevMOS/2289.wav,2.8
./withReverberationTrainDevMOS/2311.wav,2.12
./withReverberationTrainDevMOS/2316.wav,2.04
./withReverberationTrainDevMOS/2317.wav,2.56
./withReverberationTrainDevMOS/2319.wav,2.32
./withReverberationTrainDevMOS/2320.wav,2.88
./withReverberationTrainDevMOS/2321.wav,2.64
./withReverberationTrainDevMOS/2330.wav,2.64
./withReverberationTrainDevMOS/2332.wav,2.64
./withReverberationTrainDevMOS/2333.wav,2.44
./withReverberationTrainDevMOS/2334.wav,2.52
./withReverberationTrainDevMOS/2337.wav,2.72
./withReverberationTrainDevMOS/2355.wav,2.56
./withReverberationTrainDevMOS/2356.wav,2.22
./withReverberationTrainDevMOS/2358.wav,2.22
./withReverberationTrainDevMOS/2359.wav,2.07
./withReverberationTrainDevMOS/2365.wav,2.15
./withReverberationTrainDevMOS/2366.wav,2.37
./withReverberationTrainDevMOS/2367.wav,2.44
./withReverberationTrainDevMOS/2368.wav,2.33
./withReverberationTrainDevMOS/2369.wav,2.26
./withReverberationTrainDevMOS/2370.wav,2.15
./withReverberationTrainDevMOS/2371.wav,2.07
./withReverberationTrainDevMOS/2373.wav,2.85
./withReverberationTrainDevMOS/2374.wav,2.26
./withReverberationTrainDevMOS/2375.wav,2.48
./withReverberationTrainDevMOS/2377.wav,2.33
./withReverberationTrainDevMOS/2378.wav,2.22
./withReverberationTrainDevMOS/2379.wav,2.07
./withReverberationTrainDevMOS/2380.wav,2.81
./withReverberationTrainDevMOS/2382.wav,2.56
./withReverberationTrainDevMOS/2383.wav,2.81
./withReverberationTrainDevMOS/2385.wav,2.67
./withReverberationTrainDevMOS/2386.wav,2.63
./withReverberationTrainDevMOS/2387.wav,2.59
./withReverberationTrainDevMOS/2400.wav,2.04
./withReverberationTrainDevMOS/2405.wav,2.46
./withReverberationTrainDevMOS/2409.wav,2.62
./withReverberationTrainDevMOS/2410.wav,2.31
./withReverberationTrainDevMOS/2411.wav,2.42
./withReverberationTrainDevMOS/2412.wav,2.35
./withReverberationTrainDevMOS/2413.wav,2.5
./withReverberationTrainDevMOS/2414.wav,2.58
./withReverberationTrainDevMOS/2415.wav,2.31
./withReverberationTrainDevMOS/2416.wav,2.54
./withReverberationTrainDevMOS/2417.wav,2.23
./withReverberationTrainDevMOS/2418.wav,2.12
./withReverberationTrainDevMOS/2422.wav,2.08
./withReverberationTrainDevMOS/2425.wav,2.19
./withReverberationTrainDevMOS/2430.wav,2.69
./withReverberationTrainDevMOS/2431.wav,2.15
./withReverberationTrainDevMOS/2432.wav,2.35
./withReverberationTrainDevMOS/2436.wav,3.0
./withReverberationTrainDevMOS/2437.wav,2.85
./withReverberationTrainDevMOS/2450.wav,2.2
./withReverberationTrainDevMOS/2451.wav,2.48
./withReverberationTrainDevMOS/2452.wav,2.6
./withReverberationTrainDevMOS/2453.wav,2.72
./withReverberationTrainDevMOS/2455.wav,2.84
./withReverberationTrainDevMOS/2456.wav,2.72
./withReverberationTrainDevMOS/2458.wav,2.12
./withReverberationTrainDevMOS/2459.wav,2.64
./withReverberationTrainDevMOS/2460.wav,2.6
./withReverberationTrainDevMOS/2461.wav,2.68
./withReverberationTrainDevMOS/2463.wav,2.64
./withReverberationTrainDevMOS/2464.wav,2.48
./withReverberationTrainDevMOS/2465.wav,2.16
./withReverberationTrainDevMOS/2467.wav,2.92
./withReverberationTrainDevMOS/2468.wav,2.88
./withReverberationTrainDevMOS/2469.wav,2.84
./withReverberationTrainDevMOS/2473.wav,2.16
./withReverberationTrainDevMOS/2475.wav,2.92
./withReverberationTrainDevMOS/2484.wav,2.88
./withReverberationTrainDevMOS/2485.wav,3.0
./withReverberationTrainDevMOS/2487.wav,2.4
./withReverberationTrainDevMOS/2488.wav,2.6
./withReverberationTrainDevMOS/2489.wav,2.36
./withReverberationTrainDevMOS/2500.wav,2.48
./withReverberationTrainDevMOS/2502.wav,2.36
./withReverberationTrainDevMOS/2503.wav,2.12
./withReverberationTrainDevMOS/2504.wav,2.68
./withReverberationTrainDevMOS/2505.wav,2.52
./withReverberationTrainDevMOS/2507.wav,2.48
./withReverberationTrainDevMOS/2516.wav,2.08
./withReverberationTrainDevMOS/2519.wav,2.16
./withReverberationTrainDevMOS/2524.wav,2.24
./withReverberationTrainDevMOS/2530.wav,2.8
./withReverberationTrainDevMOS/2531.wav,3.0
./withReverberationTrainDevMOS/2532.wav,2.6
./withReverberationTrainDevMOS/2535.wav,2.8
./withReverberationTrainDevMOS/2537.wav,2.56
./withReverberationTrainDevMOS/2538.wav,2.96
./withReverberationTrainDevMOS/2539.wav,2.52
./withReverberationTrainDevMOS/2549.wav,2.96
./withReverberationTrainDevMOS/2553.wav,2.16
./withReverberationTrainDevMOS/2554.wav,2.96
./withReverberationTrainDevMOS/2556.wav,2.84
./withReverberationTrainDevMOS/2561.wav,2.8
./withReverberationTrainDevMOS/2565.wav,2.4
./withReverberationTrainDevMOS/2566.wav,2.4
./withReverberationTrainDevMOS/2567.wav,2.4
./withReverberationTrainDevMOS/2568.wav,2.56
./withReverberationTrainDevMOS/2571.wav,2.2
./withReverberationTrainDevMOS/2573.wav,2.16
./withReverberationTrainDevMOS/2575.wav,2.52
./withReverberationTrainDevMOS/2576.wav,2.08
./withReverberationTrainDevMOS/2577.wav,2.52
./withReverberationTrainDevMOS/2578.wav,2.48
./withReverberationTrainDevMOS/2579.wav,2.48
./withReverberationTrainDevMOS/2580.wav,2.48
./withReverberationTrainDevMOS/2581.wav,2.68
./withReverberationTrainDevMOS/2582.wav,2.56
./withReverberationTrainDevMOS/2583.wav,2.88
./withReverberationTrainDevMOS/2584.wav,2.92
./withReverberationTrainDevMOS/2585.wav,2.72
./withReverberationTrainDevMOS/2587.wav,2.76
./withReverberationTrainDevMOS/2589.wav,2.84
./withReverberationTrainDevMOS/2614.wav,2.12
./withReverberationTrainDevMOS/2615.wav,2.8
./withReverberationTrainDevMOS/2617.wav,2.72
./withReverberationTrainDevMOS/2618.wav,2.16
./withReverberationTrainDevMOS/2619.wav,2.08
./withReverberationTrainDevMOS/2623.wav,2.68
